"ID","Group","Crim","Indirect","Reward","Susp","DirectCode","IndirectCode"
"899",2,1,1,1,2,"2.2","1.2"
"900",1,3,0,3,4,"1.4","1.2"
"901",1,2,0,2,3,"1.3","0.3"
"902",1,4,1,4,3,"1.3","1.3"
"903",1,2,0,2,3,"1.3","1.3"
"904",2,3,1,3,5,"2.5","1.5"
"905",1,4,0,4,3,"1.3","1.5"
"905",1,4,0,4,3,"1.3","0.3"
"906",1,1,0,1,0,"1.0","0.3"
"906",1,1,0,1,0,"1.0","0.0"
"907",1,3,0,3,4,"1.4","0.4"
"909",1,4,0,4,4,"1.4","0.5"
"909",1,4,0,4,4,"1.4","0.4"
"910",2,2,0,2,2,"2.2","0.4"
"910",2,2,0,2,2,"2.2","0.2"
"911",2,1,0,1,1,"2.1","0.2"
"911",2,1,0,1,1,"2.1","0.1"
"912",1,3,0,3,2,"1.2","0.1"
"912",1,3,0,3,2,"1.2","0.2"
"913",1,2,0,2,2,"1.2","0.2"
"914",2,4,0,4,4,"2.4","0.2"
"914",2,4,0,4,4,"2.4","0.4"
"915",1,3,1,3,2,"1.2","0.4"
"916",2,4,0,4,4,"2.4","1.2"
"916",2,4,0,4,4,"2.4","0.4"
"917",2,4,1,4,5,"2.5","0.4"
"918",2,2,0,2,3,"2.3","1.5"
"918",2,2,0,2,3,"2.3","0.3"
"920",1,4,1,4,5,"1.5","0.2"
"921",1,2,1,2,2,"1.2","1.5"
"921",1,2,1,2,2,"1.2","1.2"
"922",2,1,1,1,2,"2.2","1.2"
"922",2,1,1,1,2,"2.2","1.2"
"923",1,4,0,4,3,"1.3","1.2"
"923",1,4,0,4,3,"1.3","0.3"
"924",1,1,1,1,0,"1.0","0.3"
"924",1,1,1,1,0,"1.0","1.0"
"925",1,3,1,3,4,"1.4","1.0"
"926",1,1,0,1,2,"1.2","1.4"
"926",1,1,0,1,2,"1.2","0.2"
"927",1,1,1,1,2,"1.2","1.2"
"928",1,4,1,4,6,"1.6","1.2"
"929",1,2,1,2,2,"1.2","1.6"
"929",1,2,1,2,2,"1.2","1.2"
"930",1,4,0,4,5,"1.5","1.2"
"930",1,4,0,4,5,"1.5","0.5"
"931",1,4,0,4,5,"1.5","0.5"
"931",1,4,0,4,5,"1.5","0.5"
"933",1,1,0,1,0,"1.0","1.2"
"933",1,1,0,1,0,"1.0","0.0"
"934",1,4,1,4,5,"1.5","0.0"
"936",1,2,0,2,4,"1.4","1.3"
"936",1,2,0,2,4,"1.4","0.4"
"937",1,2,1,2,3,"1.3","1.3"
"938",1,4,1,4,4,"1.4","1.3"
"938",1,4,1,4,4,"1.4","1.4"
"939",1,4,1,4,2,"1.2","1.4"
"941",2,2,0,2,4,"2.4","0.3"
"941",2,2,0,2,4,"2.4","0.4"
"943",1,1,1,1,2,"1.2","1.2"
"944",1,4,0,4,3,"1.3","0.3"
"945",1,1,1,1,1,"1.1","0.3"
"946",1,4,1,4,6,"1.6","1.6"
"947",2,4,1,4,5,"2.5","1.5"
"948",1,1,0,1,0,"1.0","1.5"
"950",2,3,0,3,4,"2.4","0.4"
"951",1,2,0,2,4,"1.4","0.4"
"951",1,2,0,2,4,"1.4","0.4"
"952",1,1,0,1,0,"1.0","0.4"
"953",1,3,0,3,4,"1.4","0.0"
"953",1,3,0,3,4,"1.4","0.4"
"954",2,4,1,4,6,"2.6","0.4"
"954",2,4,1,4,6,"2.6","1.6"
"955",1,3,0,3,3,"1.3","1.6"
"955",1,3,0,3,3,"1.3","0.3"
"956",1,3,1,3,4,"1.4","1.4"
"957",2,2,0,2,3,"2.3","0.3"
"958",1,3,0,3,3,"1.3","0.3"
"959",1,2,0,2,2,"1.2","0.3"
"960",1,2,1,2,3,"1.3","0.2"
"960",1,2,1,2,3,"1.3","1.3"
"961",1,4,0,4,7,"1.7","0.7"
"962",2,4,0,4,6,"2.6","0.7"
"962",2,4,0,4,6,"2.6","0.6"
"963",1,3,1,3,4,"1.4","1.4"
"964",1,2,0,2,3,"1.3","1.4"
"964",1,2,0,2,3,"1.3","0.3"
"965",2,2,1,2,3,"2.3","0.3"
"965",2,2,1,2,3,"2.3","1.3"
"966",1,1,0,1,1,"1.1","1.3"
"966",1,1,0,1,1,"1.1","0.1"
"967",2,3,1,3,5,"2.5","1.5"
"968",1,2,1,2,2,"1.2","1.5"
"969",1,3,1,3,3,"1.3","1.2"
"969",1,3,1,3,3,"1.3","1.3"
"970",1,2,0,2,3,"1.3","1.3"
"970",1,2,0,2,3,"1.3","0.3"
"972",1,3,0,3,3,"1.3","0.3"
"973",2,1,1,1,2,"2.2","0.3"
"974",1,4,0,4,5,"1.5","1.2"
"974",1,4,0,4,5,"1.5","0.5"
"977",2,1,1,1,1,"2.1","0.2"
"977",2,1,1,1,1,"2.1","1.1"
"978",2,4,0,4,5,"2.5","0.5"
"979",1,4,0,4,5,"1.5","0.5"
"980",1,3,0,3,3,"1.3","0.5"
"980",1,3,0,3,3,"1.3","0.3"
"981",1,1,0,1,0,"1.0","0.3"
"981",1,1,0,1,0,"1.0","0.0"
"982",1,4,1,4,5,"1.5","0.0"
"982",1,4,1,4,5,"1.5","1.5"
"983",1,2,0,2,2,"1.2","0.2"
"984",1,1,0,1,1,"1.1","0.2"
"985",2,4,1,4,6,"2.6","1.6"
"986",1,1,0,1,0,"1.0","1.6"
"986",1,1,0,1,0,"1.0","0.0"
"987",1,4,1,4,3,"1.3","0.0"
"987",1,4,1,4,3,"1.3","1.3"
"988",2,4,1,4,6,"2.6","1.3"
"988",2,4,1,4,6,"2.6","1.6"
"989",1,3,0,3,3,"1.3","1.6"
"990",1,4,1,4,4,"1.4","0.3"
"990",1,4,1,4,4,"1.4","1.4"
"991",1,2,0,2,1,"1.1","1.4"
"993",1,3,1,3,3,"1.3","0.4"
"993",1,3,1,3,3,"1.3","1.3"
"994",1,3,1,3,4,"1.4","1.4"
"995",1,1,1,1,3,"1.3","1.4"
"996",1,2,1,2,0,"1.0","1.3"
"996",1,2,1,2,0,"1.0","1.0"
"997",1,2,0,2,1,"1.1","1.0"
"997",1,2,0,2,1,"1.1","0.1"
"998",1,4,0,4,4,"1.4","0.1"
"998",1,4,0,4,4,"1.4","0.4"
"999",2,3,0,3,4,"2.4","0.4"
"1001",1,2,0,2,1,"1.1","0.1"
"1002",2,4,0,4,7,"2.7","0.1"
"1002",2,4,0,4,7,"2.7","0.7"
"1003",1,4,0,4,5,"1.5","0.5"
"1004",1,2,1,2,1,"1.1","0.5"
"1004",1,2,1,2,1,"1.1","1.1"
"1005",1,4,1,4,5,"1.5","1.5"
"1006",1,4,0,4,3,"1.3","0.3"
"1007",1,4,0,4,6,"1.6","0.3"
"1008",2,4,0,4,6,"2.6","0.6"
"1008",2,4,0,4,6,"2.6","0.6"
"1009",1,4,0,4,3,"1.3","0.6"
"1009",1,4,0,4,3,"1.3","0.3"
"1010",2,2,0,2,3,"2.3","0.3"
"1011",1,2,1,2,1,"1.1","0.3"
"1011",1,2,1,2,1,"1.1","1.1"
"1014",1,2,0,2,0,"1.0","1.2"
"1014",1,2,0,2,0,"1.0","0.0"
"1015",1,1,1,1,2,"1.2","1.2"
"1016",2,2,1,2,3,"2.3","1.2"
"1016",2,2,1,2,3,"2.3","1.3"
"1017",1,1,1,1,1,"1.1","1.3"
"1017",1,1,1,1,1,"1.1","1.1"
"1018",1,4,0,4,6,"1.6","1.1"
"1018",1,4,0,4,6,"1.6","0.6"
"1019",1,2,1,2,2,"1.2","0.6"
"1019",1,2,1,2,2,"1.2","1.2"
"1020",2,3,1,3,6,"2.6","1.2"
"1021",2,2,1,2,4,"2.4","1.6"
"1022",1,1,0,1,2,"1.2","1.4"
"1023",1,4,1,4,5,"1.5","0.2"
"1024",1,3,1,3,1,"1.1","1.1"
"1025",1,1,0,1,0,"1.0","1.1"
"1025",1,1,0,1,0,"1.0","0.0"
"1026",1,2,0,2,3,"1.3","0.0"
"1027",1,1,1,1,3,"1.3","0.3"
"1027",1,1,1,1,3,"1.3","1.3"
"1028",2,3,1,3,5,"2.5","1.3"
"1028",2,3,1,3,5,"2.5","1.5"
"1029",2,3,0,3,4,"2.4","1.5"
"1030",1,2,0,2,1,"1.1","0.4"
"1030",1,2,0,2,1,"1.1","0.1"
"1031",1,3,0,3,1,"1.1","0.1"
"1031",1,3,0,3,1,"1.1","0.1"
"1032",1,2,1,2,1,"1.1","0.1"
"1032",1,2,1,2,1,"1.1","1.1"
"1033",1,2,0,2,2,"1.2","1.1"
"1034",1,2,1,2,2,"1.2","0.2"
"1034",1,2,1,2,2,"1.2","1.2"
"1035",1,2,0,2,1,"1.1","1.2"
"1035",1,2,0,2,1,"1.1","0.1"
"1036",1,1,0,1,1,"1.1","0.1"
"1036",1,1,0,1,1,"1.1","0.1"
"1037",2,3,1,3,5,"2.5","0.1"
"1037",2,3,1,3,5,"2.5","1.5"
"1038",1,3,0,3,4,"1.4","1.5"
"1038",1,3,0,3,4,"1.4","0.4"
"1039",2,4,0,4,5,"2.5","0.5"
"1040",1,3,1,3,3,"1.3","0.5"
"1040",1,3,1,3,3,"1.3","1.3"
"1041",1,2,1,2,2,"1.2","1.2"
"1042",1,3,0,3,1,"1.1","1.2"
"1042",1,3,0,3,1,"1.1","0.1"
"1043",2,1,0,1,2,"2.2","0.1"
"1043",2,1,0,1,2,"2.2","0.2"
"1044",2,1,1,1,2,"2.2","1.2"
"1046",2,2,1,2,2,"2.2","1.2"
"1047",1,2,1,2,4,"1.4","1.2"
"1047",1,2,1,2,4,"1.4","1.4"
"1048",1,2,0,2,0,"1.0","1.4"
"1048",1,2,0,2,0,"1.0","0.0"
"1049",1,2,1,2,2,"1.2","0.0"
"1049",1,2,1,2,2,"1.2","1.2"
"1050",1,1,0,1,0,"1.0","1.2"
"1051",2,1,0,1,4,"2.4","0.0"
"1051",2,1,0,1,4,"2.4","0.4"
"1052",1,1,0,1,0,"1.0","0.4"
"1053",1,2,0,2,1,"1.1","0.1"
"1055",1,3,1,3,4,"1.4","1.4"
"1056",1,4,0,4,5,"1.5","0.5"
"1057",1,2,0,2,3,"1.3","0.5"
"1057",1,2,0,2,3,"1.3","0.3"
"1058",1,3,0,3,4,"1.4","0.3"
"1058",1,3,0,3,4,"1.4","0.4"
"1060",1,4,0,4,5,"1.5","1.3"
"1062",1,4,1,4,5,"1.5","0.3"
"1062",1,4,1,4,5,"1.5","1.5"
"1063",1,2,1,2,2,"1.2","1.5"
"1063",1,2,1,2,2,"1.2","1.2"
"1064",2,1,0,1,2,"2.2","0.2"
"1065",2,2,0,2,4,"2.4","0.4"
"1066",1,4,1,4,4,"1.4","0.4"
"1066",1,4,1,4,4,"1.4","1.4"
"1067",2,4,0,4,6,"2.6","0.6"
"1068",2,2,0,2,4,"2.4","0.6"
"1069",1,1,1,1,1,"1.1","0.4"
"1069",1,1,1,1,1,"1.1","1.1"
"1070",1,4,1,4,3,"1.3","1.1"
"1070",1,4,1,4,3,"1.3","1.3"
"1071",2,4,0,4,5,"2.5","1.3"
"1071",2,4,0,4,5,"2.5","0.5"
"1072",2,1,1,1,1,"2.1","0.5"
"1072",2,1,1,1,1,"2.1","1.1"
"1073",2,3,1,3,5,"2.5","1.1"
"1073",2,3,1,3,5,"2.5","1.5"
"1074",2,4,0,4,6,"2.6","1.5"
"1075",2,3,0,3,2,"2.2","0.6"
"1075",2,3,0,3,2,"2.2","0.2"
"1076",1,2,0,2,1,"1.1","0.2"
"1076",1,2,0,2,1,"1.1","0.1"
"1079",1,2,0,2,2,"1.2","0.2"
"1080",1,2,1,2,1,"1.1","1.1"
"1081",1,3,1,3,2,"1.2","1.1"
"1081",1,3,1,3,2,"1.2","1.2"
"1082",2,3,1,3,3,"2.3","1.2"
"1082",2,3,1,3,3,"2.3","1.3"
"1084",1,1,1,1,1,"1.1","1.1"
"1085",1,1,1,1,1,"1.1","1.1"
"1085",1,1,1,1,1,"1.1","1.1"
"1087",1,4,1,4,4,"1.4","0.3"
"1087",1,4,1,4,4,"1.4","1.4"
"1088",1,1,1,1,1,"1.1","1.1"
"1089",2,1,0,1,2,"2.2","1.1"
"1089",2,1,0,1,2,"2.2","0.2"
"1090",1,4,1,4,6,"1.6","0.2"
"1090",1,4,1,4,6,"1.6","1.6"
"1091",1,3,0,3,3,"1.3","1.6"
"1091",1,3,0,3,3,"1.3","0.3"
"1092",1,4,1,4,5,"1.5","0.3"
"1092",1,4,1,4,5,"1.5","1.5"
"1093",1,4,0,4,4,"1.4","0.4"
"1094",1,3,0,3,3,"1.3","0.4"
"1094",1,3,0,3,3,"1.3","0.3"
"1096",1,2,0,2,1,"1.1","0.1"
"1097",1,2,0,2,2,"1.2","0.1"
"1098",1,4,1,4,2,"1.2","0.2"
"1098",1,4,1,4,2,"1.2","1.2"
"1102",1,4,0,4,4,"1.4","0.2"
"1103",1,2,0,2,0,"1.0","0.4"
"1103",1,2,0,2,0,"1.0","0.0"
"1104",1,4,1,4,4,"1.4","0.0"
"1104",1,4,1,4,4,"1.4","1.4"
"1105",1,4,0,4,3,"1.3","0.3"
"1106",2,4,1,4,6,"2.6","0.3"
"1106",2,4,1,4,6,"2.6","1.6"
"1107",1,2,0,2,2,"1.2","0.2"
"1108",1,4,1,4,4,"1.4","0.2"
"1108",1,4,1,4,4,"1.4","1.4"
"1109",1,4,1,4,4,"1.4","1.4"
"1109",1,4,1,4,4,"1.4","1.4"
"1110",2,1,0,1,0,"2.0","1.4"
"1111",1,1,0,1,4,"1.4","0.4"
"1112",2,3,1,3,3,"2.3","0.4"
"1112",2,3,1,3,3,"2.3","1.3"
"1113",1,1,1,1,0,"1.0","1.3"
"1114",2,4,0,4,3,"2.3","1.0"
"1115",1,2,0,2,1,"1.1","0.3"
"1115",1,2,0,2,1,"1.1","0.1"
"1116",1,4,0,4,3,"1.3","0.1"
"1116",1,4,0,4,3,"1.3","0.3"
"1117",1,3,0,3,1,"1.1","0.3"
"1117",1,3,0,3,1,"1.1","0.1"
"1118",2,1,1,1,4,"2.4","0.1"
"1118",2,1,1,1,4,"2.4","1.4"
"1119",1,3,0,3,4,"1.4","0.4"
"1120",1,4,0,4,4,"1.4","0.4"
"1120",1,4,0,4,4,"1.4","0.4"
"1121",1,4,1,4,3,"1.3","0.4"
"1121",1,4,1,4,3,"1.3","1.3"
"1122",1,3,0,3,2,"1.2","1.3"
"1123",1,3,0,3,2,"1.2","0.2"
"1124",1,3,0,3,5,"1.5","0.2"
"1124",1,3,0,3,5,"1.5","0.5"
"1126",2,2,1,2,2,"2.2","0.0"
"1126",2,2,1,2,2,"2.2","1.2"
"1127",1,1,0,1,2,"1.2","1.2"
"1127",1,1,0,1,2,"1.2","0.2"
"1128",1,3,0,3,3,"1.3","0.2"
"1128",1,3,0,3,3,"1.3","0.3"
"1129",1,2,1,2,1,"1.1","0.3"
"1129",1,2,1,2,1,"1.1","1.1"
"1131",1,3,0,3,3,"1.3","0.3"
"1132",1,2,0,2,2,"1.2","0.2"
"1133",1,4,0,4,4,"1.4","0.2"
"1134",1,3,0,3,3,"1.3","0.4"
"1135",2,4,1,4,5,"2.5","0.3"
"1137",1,1,1,1,0,"1.0","1.3"
"1138",1,1,1,1,1,"1.1","1.0"
"1138",1,1,1,1,1,"1.1","1.1"
"1139",1,4,0,4,5,"1.5","0.5"
"1141",1,2,0,2,3,"1.3","1.3"
"1141",1,2,0,2,3,"1.3","0.3"
"1142",1,1,0,1,0,"1.0","0.0"
"1144",1,1,0,1,1,"1.1","0.5"
"1145",2,3,1,3,4,"2.4","0.1"
"1145",2,3,1,3,4,"2.4","1.4"
"1146",1,3,0,3,2,"1.2","1.4"
"1147",2,4,0,4,5,"2.5","0.2"
"1147",2,4,0,4,5,"2.5","0.5"
"1148",1,2,0,2,2,"1.2","0.5"
"1148",1,2,0,2,2,"1.2","0.2"
"1149",1,2,1,2,1,"1.1","0.2"
"1149",1,2,1,2,1,"1.1","1.1"
"1150",1,3,0,3,2,"1.2","1.1"
"1150",1,3,0,3,2,"1.2","0.2"
"1151",2,3,1,3,3,"2.3","0.2"
"1151",2,3,1,3,3,"2.3","1.3"
"1154",1,4,0,4,5,"1.5","0.5"
"1155",2,3,0,3,3,"2.3","0.5"
"1156",2,4,0,4,3,"2.3","0.3"
"1157",1,3,0,3,2,"1.2","0.3"
"1158",1,4,0,4,4,"1.4","0.4"
"1159",2,1,1,1,2,"2.2","0.4"
"1160",1,4,0,4,4,"1.4","0.4"
"1161",2,3,1,3,3,"2.3","1.3"
"1162",1,1,0,1,0,"1.0","1.3"
"1163",1,2,1,2,3,"1.3","0.0"
"1164",2,2,1,2,3,"2.3","1.3"
"1165",1,4,0,4,4,"1.4","1.3"
"1165",1,4,0,4,4,"1.4","0.4"
"1166",1,2,1,2,1,"1.1","1.1"
"1168",1,1,0,1,3,"1.3","0.0"
"1168",1,1,0,1,3,"1.3","0.3"
"1169",2,2,0,2,3,"2.3","0.3"
"1170",1,4,0,4,6,"1.6","0.3"
"1171",1,3,0,3,3,"1.3","0.6"
"1171",1,3,0,3,3,"1.3","0.3"
"1172",2,1,0,1,1,"2.1","0.3"
"1172",2,1,0,1,1,"2.1","0.1"
"1173",1,4,0,4,4,"1.4","0.1"
"1174",1,1,0,1,1,"1.1","0.4"
"1175",1,2,1,2,2,"1.2","1.2"
"1176",2,4,1,4,5,"2.5","1.5"
"1177",2,2,1,2,4,"2.4","1.5"
"1178",1,2,0,2,0,"1.0","1.4"
"1179",2,2,1,2,2,"2.2","1.2"
"1180",1,3,0,3,4,"1.4","1.2"
"1181",1,2,0,2,1,"1.1","0.1"
"1182",2,2,1,2,3,"2.3","0.1"
"1183",1,3,0,3,5,"1.5","0.5"
"1184",1,1,1,1,2,"1.2","0.5"
"1185",1,1,0,1,2,"1.2","1.2"
"1185",1,1,0,1,2,"1.2","0.2"
"1186",1,4,1,4,2,"1.2","1.2"
"1187",2,4,0,4,5,"2.5","0.5"
"1188",1,4,1,4,3,"1.3","1.3"
"1189",1,3,0,3,5,"1.5","1.3"
"1189",1,3,0,3,5,"1.5","0.5"
"1190",1,1,1,1,2,"1.2","0.5"
"1190",1,1,1,1,2,"1.2","1.2"
"1191",1,4,1,4,5,"1.5","1.2"
"1191",1,4,1,4,5,"1.5","1.5"
"1192",2,3,1,3,4,"2.4","1.5"
"1192",2,3,1,3,4,"2.4","1.4"
"1193",2,1,0,1,1,"2.1","1.4"
"1194",1,4,0,4,4,"1.4","0.1"
"1194",1,4,0,4,4,"1.4","0.4"
"1195",2,4,1,4,5,"2.5","1.5"
"1196",1,1,0,1,3,"1.3","0.3"
"1197",1,3,1,3,2,"1.2","0.3"
"1197",1,3,1,3,2,"1.2","1.2"
"1198",1,4,0,4,3,"1.3","1.2"
"1199",1,1,0,1,1,"1.1","0.3"
"1199",1,1,0,1,1,"1.1","0.1"
"1201",1,3,0,3,2,"1.2","0.2"
"1202",1,2,0,2,2,"1.2","0.2"
"1202",1,2,0,2,2,"1.2","0.2"
"1203",1,1,1,1,2,"1.2","0.2"
"1203",1,1,1,1,2,"1.2","1.2"
"1204",1,3,1,3,3,"1.3","1.2"
"1204",1,3,1,3,3,"1.3","1.3"
"1205",1,4,0,4,5,"1.5","1.3"
"1205",1,4,0,4,5,"1.5","0.5"
"1206",2,3,1,3,2,"2.2","1.2"
"1207",1,2,0,2,1,"1.1","0.1"
"1208",1,1,0,1,1,"1.1","0.1"
"1209",2,2,1,2,4,"2.4","0.1"
"1209",2,2,1,2,4,"2.4","1.4"
"1210",1,1,0,1,1,"1.1","1.4"
"1211",1,2,1,2,3,"1.3","0.1"
"1212",1,4,1,4,2,"1.2","1.3"
"1213",1,1,1,1,4,"1.4","1.4"
"1214",1,2,1,2,2,"1.2","1.4"
"1214",1,2,1,2,2,"1.2","1.2"
"1215",1,4,0,4,4,"1.4","1.2"
"1215",1,4,0,4,4,"1.4","0.4"
"1216",1,4,1,4,4,"1.4","1.4"
"1217",2,2,1,2,4,"2.4","1.4"
"1217",2,2,1,2,4,"2.4","1.4"
"1218",1,2,0,2,2,"1.2","0.2"
"1219",2,2,0,2,1,"2.1","0.2"
"1219",2,2,0,2,1,"2.1","0.1"
"1221",1,1,1,1,1,"1.1","1.1"
"1222",1,4,0,4,5,"1.5","1.1"
"1222",1,4,0,4,5,"1.5","0.5"
"1223",1,4,0,4,3,"1.3","0.5"
"1224",1,3,1,3,3,"1.3","0.3"
"1225",2,2,1,2,4,"2.4","1.3"
"1226",1,2,1,2,2,"1.2","1.4"
"1226",1,2,1,2,2,"1.2","1.2"
"1227",1,2,0,2,2,"1.2","0.2"
"1228",1,3,1,3,5,"1.5","1.5"
"1229",1,4,0,4,4,"1.4","1.5"
"1230",1,4,0,4,4,"1.4","0.4"
"1231",1,4,0,4,4,"1.4","0.4"
"1232",2,1,0,1,2,"2.2","0.4"
"1232",2,1,0,1,2,"2.2","0.2"
"1233",2,3,0,3,4,"2.4","0.2"
"1234",1,4,0,4,4,"1.4","0.4"
"1234",1,4,0,4,4,"1.4","0.4"
"1235",2,4,0,4,6,"2.6","0.4"
"1235",2,4,0,4,6,"2.6","0.6"
"1236",1,1,0,1,2,"1.2","0.2"
"1237",1,4,1,4,4,"1.4","0.2"
"1237",1,4,1,4,4,"1.4","1.4"
"1238",1,4,0,4,4,"1.4","1.4"
"1239",2,2,1,2,2,"2.2","0.4"
"1241",1,1,1,1,2,"1.2","0.0"
"1242",1,4,0,4,2,"1.2","1.2"
"1243",1,1,1,1,1,"1.1","0.2"
"1243",1,1,1,1,1,"1.1","1.1"
"1244",1,4,1,4,4,"1.4","1.1"
"1244",1,4,1,4,4,"1.4","1.4"
"1245",1,3,0,3,3,"1.3","1.4"
"1245",1,3,0,3,3,"1.3","0.3"
"1246",2,1,1,1,2,"2.2","0.3"
"1247",1,1,0,1,3,"1.3","1.2"
"1248",1,1,0,1,1,"1.1","0.1"
"1249",1,2,0,2,1,"1.1","0.1"
"1249",1,2,0,2,1,"1.1","0.1"
"1250",2,1,1,1,4,"2.4","0.1"
"1250",2,1,1,1,4,"2.4","1.4"
"1251",2,1,0,1,1,"2.1","1.4"
"1252",1,3,1,3,3,"1.3","0.1"
"1252",1,3,1,3,3,"1.3","1.3"
"1253",1,4,1,4,4,"1.4","1.4"
"1254",1,3,1,3,3,"1.3","1.3"
"1255",1,2,1,2,2,"1.2","1.2"
"1256",2,2,0,2,5,"2.5","1.2"
"1256",2,2,0,2,5,"2.5","0.5"
"1257",1,1,1,1,1,"1.1","0.5"
"1257",1,1,1,1,1,"1.1","1.1"
"1258",1,1,1,1,1,"1.1","1.1"
"1258",1,1,1,1,1,"1.1","1.1"
"1259",1,2,0,2,1,"1.1","0.1"
"1260",2,3,0,3,4,"2.4","0.4"
"1261",1,3,0,3,2,"1.2","0.4"
"1261",1,3,0,3,2,"1.2","0.2"
"1262",1,3,0,3,2,"1.2","0.2"
"1263",2,2,1,2,2,"2.2","0.2"
"1263",2,2,1,2,2,"2.2","1.2"
"1264",1,3,0,3,4,"1.4","1.2"
"1265",2,4,0,4,4,"2.4","0.4"
"1266",2,4,1,4,7,"2.7","1.7"
"1267",1,3,0,3,3,"1.3","1.7"
"1267",1,3,0,3,3,"1.3","0.3"
"1269",1,4,0,4,5,"1.5","0.1"
"1270",1,4,1,4,5,"1.5","1.5"
"1271",1,1,1,1,2,"1.2","1.5"
"1273",2,1,0,1,2,"2.2","0.1"
"1273",2,1,0,1,2,"2.2","0.2"
"1274",1,1,0,1,3,"1.3","0.3"
"1275",2,2,0,2,5,"2.5","0.5"
"1276",1,1,1,1,1,"1.1","0.5"
"1276",1,1,1,1,1,"1.1","1.1"
"1278",1,3,0,3,4,"1.4","0.3"
"1278",1,3,0,3,4,"1.4","0.4"
"1279",2,3,1,3,4,"2.4","0.4"
"1279",2,3,1,3,4,"2.4","1.4"
"1280",1,4,0,4,3,"1.3","1.4"
"1280",1,4,0,4,3,"1.3","0.3"
"1281",2,2,1,2,3,"2.3","1.3"
"1282",1,3,0,3,2,"1.2","0.2"
"1284",1,3,0,3,5,"1.5","0.3"
"1285",1,3,0,3,3,"1.3","0.5"
"1286",1,3,1,3,2,"1.2","0.3"
"1287",1,3,1,3,3,"1.3","1.2"
"1290",1,2,0,2,2,"1.2","1.1"
"1291",1,3,1,3,3,"1.3","1.3"
"1292",1,1,1,1,3,"1.3","1.3"
"1292",1,1,1,1,3,"1.3","1.3"
"1293",2,4,0,4,5,"2.5","0.5"
"1295",2,2,0,2,2,"2.2","0.2"
"1296",2,4,0,4,4,"2.4","0.2"
"1296",2,4,0,4,4,"2.4","0.4"
"1297",2,4,0,4,5,"2.5","0.4"
"1297",2,4,0,4,5,"2.5","0.5"
"1298",2,2,1,2,2,"2.2","0.5"
"1298",2,2,1,2,2,"2.2","1.2"
"1299",1,1,1,1,0,"1.0","1.2"
"1300",1,1,1,1,0,"1.0","1.0"
"1301",1,2,0,2,4,"1.4","0.4"
"1302",1,2,0,2,3,"1.3","0.4"
"1302",1,2,0,2,3,"1.3","0.3"
"1303",1,2,1,2,2,"1.2","1.2"
"1304",1,2,0,2,1,"1.1","1.2"
"1305",1,2,1,2,2,"1.2","0.1"
"1306",1,1,0,1,1,"1.1","0.1"
"1307",2,1,1,1,3,"2.3","0.1"
"1308",1,1,0,1,2,"1.2","0.2"
"1309",1,2,0,2,3,"1.3","0.2"
"1309",1,2,0,2,3,"1.3","0.3"
"1310",2,2,1,2,3,"2.3","0.3"
"1310",2,2,1,2,3,"2.3","1.3"
"1311",1,1,0,1,0,"1.0","1.3"
"1312",1,3,1,3,1,"1.1","0.0"
"1313",1,2,1,2,3,"1.3","1.1"
"1315",2,2,0,2,2,"2.2","0.0"
"1316",1,4,0,4,4,"1.4","0.4"
"1317",1,2,0,2,1,"1.1","0.4"
"1318",1,1,0,1,3,"1.3","0.1"
"1319",2,1,0,1,1,"2.1","0.3"
"1320",2,3,0,3,4,"2.4","0.4"
"1321",1,2,0,2,0,"1.0","0.0"
"1322",2,2,0,2,4,"2.4","0.0"
"1323",1,4,1,4,2,"1.2","0.4"
"1323",1,4,1,4,2,"1.2","1.2"
"1325",2,4,0,4,5,"2.5","0.5"
"1326",1,2,0,2,2,"1.2","0.5"
"1326",1,2,0,2,2,"1.2","0.2"
"1327",1,4,1,4,3,"1.3","0.2"
"1328",1,3,1,3,3,"1.3","1.3"
"1330",1,3,0,3,3,"1.3","0.3"
"1332",2,3,1,3,4,"2.4","1.4"
"1333",2,2,1,2,2,"2.2","1.2"
"1334",1,2,0,2,2,"1.2","1.2"
"1335",1,4,0,4,3,"1.3","0.2"
"1335",1,4,0,4,3,"1.3","0.3"
"1336",1,2,0,2,1,"1.1","0.3"
"1336",1,2,0,2,1,"1.1","0.1"
"1337",2,1,0,1,3,"2.3","0.1"
"1337",2,1,0,1,3,"2.3","0.3"
"1338",1,4,0,4,6,"1.6","0.6"
"1341",1,3,1,3,3,"1.3","1.3"
"1342",1,2,0,2,2,"1.2","1.3"
"1342",1,2,0,2,2,"1.2","0.2"
"1343",1,4,1,4,5,"1.5","0.2"
"1343",1,4,1,4,5,"1.5","1.5"
"1344",1,4,0,4,4,"1.4","1.5"
"1344",1,4,0,4,4,"1.4","0.4"
"1345",2,1,0,1,3,"2.3","0.4"
"1345",2,1,0,1,3,"2.3","0.3"
"1346",1,4,0,4,4,"1.4","0.3"
"1347",1,1,0,1,3,"1.3","0.3"
"1348",2,4,0,4,5,"2.5","0.3"
"1349",1,1,1,1,1,"1.1","0.5"
"1349",1,1,1,1,1,"1.1","1.1"
"1350",1,3,0,3,0,"1.0","1.1"
"1351",1,1,1,1,1,"1.1","0.0"
"1351",1,1,1,1,1,"1.1","1.1"
"1353",2,4,0,4,5,"2.5","1.2"
"1353",2,4,0,4,5,"2.5","0.5"
